"points","day_period_nswprice_nswdemand_vicprice_vicdemand_transfer"
"20496","0.7857142857142835"
"20544","0.7619047619047599"
"20592","0.755952380952379"
"20640","0.7351190476190458"
"20688","0.7470238095238075"
"20736","0.7380952380952361"
"20784","0.744047619047617"
"20832","0.7470238095238075"
"20880","0.749999999999998"
"20928","0.7291666666666646"
"20976","0.7678571428571408"
"21024","0.7559523809523789"
"21072","0.7886904761904739"
"21120","0.7946428571428551"
"21168","0.8095238095238073"
"21216","0.8214285714285692"
"21264","0.8482142857142834"
"21312","0.8482142857142835"
"21360","0.8511904761904738"
"21408","0.8452380952380929"
"21456","0.8482142857142834"
"21504","0.8511904761904738"
"21552","0.8601190476190451"
"21600","0.8422619047619025"
"21648","0.8065476190476168"
"21696","0.839285714285712"
"21744","0.8392857142857119"
"21792","0.8244047619047595"
"21840","0.7410714285714265"
"21888","0.7142857142857123"
"21936","0.7232142857142837"
"21984","0.7440476190476171"
"22032","0.7410714285714266"
"22080","0.744047619047617"
"22128","0.7589285714285694"
"22176","0.8273809523809501"
"22224","0.8482142857142834"
"22272","0.8541666666666642"
"22320","0.8839285714285691"
"22368","0.8988095238095213"
"22416","0.8988095238095213"
"22464","0.8928571428571402"
"22512","0.8958333333333309"
"22560","0.8720238095238071"
"22608","0.812499999999998"
"22656","0.7470238095238075"
"22704","0.6964285714285696"
"22752","0.6696428571428554"
"22800","0.6755952380952363"
"22848","0.6726190476190458"
"22896","0.6934523809523792"
"22944","0.7767857142857122"
"22992","0.8541666666666642"
"23040","0.9136904761904736"
"23088","0.9613095238095211"
"23136","0.9434523809523783"
"23184","0.9196428571428544"
"23232","0.9374999999999972"
"23280","0.9077380952380928"
"23328","0.8869047619047594"
"23376","0.8749999999999976"
"23424","0.8482142857142834"
"23472","0.8005952380952359"
"23520","0.800595238095236"
"23568","0.7976190476190455"
"23616","0.8244047619047595"
"23664","0.8392857142857122"
"23712","0.8363095238095215"
"23760","0.8482142857142835"
"23808","0.9136904761904735"
"23856","0.9494047619047594"
"23904","0.9553571428571402"
"23952","0.9583333333333307"
"24000","0.9642857142857116"
"24048","0.9613095238095212"
"24096","0.9642857142857117"
"24144","0.9494047619047593"
"24192","0.9136904761904737"
"24240","0.8988095238095214"
"24288","0.8988095238095215"
"24336","0.8928571428571405"
"24384","0.8958333333333308"
"24432","0.8988095238095213"
"24480","0.8869047619047594"
"24528","0.9107142857142833"
"24576","0.9077380952380927"
"24624","0.8869047619047596"
"24672","0.88988095238095"
"24720","0.8928571428571405"
"24768","0.8630952380952359"
"24816","0.8333333333333313"
"24864","0.7678571428571408"
"24912","0.7648809523809504"
"24960","0.773809523809522"
"25008","0.7202380952380933"
"25056","0.6755952380952365"
"25104","0.6755952380952364"
"25152","0.7321428571428553"
"25200","0.7321428571428553"
"25248","0.6964285714285697"
"25296","0.6964285714285696"
"25344","0.7142857142857124"
"25392","0.7202380952380933"
"25440","0.7291666666666646"
"25488","0.7291666666666646"
"25536","0.7767857142857123"
"25584","0.8154761904761884"
"25632","0.8184523809523789"
"25680","0.8541666666666645"
"25728","0.8869047619047596"
"25776","0.8898809523809501"
"25824","0.8244047619047599"
"25872","0.7916666666666646"
"25920","0.7857142857142838"
"25968","0.767857142857141"
"26016","0.7499999999999983"
"26064","0.7321428571428554"
"26112","0.7321428571428558"
"26160","0.7589285714285696"
"26208","0.7827380952380933"
"26256","0.7946428571428554"
"26304","0.8154761904761886"
"26352","0.8214285714285694"
"26400","0.8482142857142835"
"26448","0.8303571428571408"
"26496","0.8005952380952363"
"26544","0.7738095238095221"
"26592","0.7410714285714268"
"26640","0.729166666666665"
"26688","0.6874999999999982"
"26736","0.666666666666665"
"26784","0.6964285714285697"
"26832","0.7410714285714267"
"26880","0.8005952380952361"
"26928","0.8363095238095216"
"26976","0.8511904761904739"
"27024","0.8928571428571405"
"27072","0.9136904761904739"
"27120","0.9166666666666643"
"27168","0.9345238095238071"
"27216","0.9404761904761881"
"27264","0.9196428571428548"
"27312","0.9166666666666643"
"27360","0.9255952380952357"
"27408","0.9285714285714259"
"27456","0.9136904761904738"
"27504","0.8779761904761882"
"27552","0.8244047619047596"
"27600","0.8184523809523788"
"27648","0.8095238095238074"
"27696","0.7916666666666647"
"27744","0.7738095238095217"
"27792","0.8005952380952359"
"27840","0.839285714285712"
"27888","0.8720238095238073"
"27936","0.8809523809523786"
"27984","0.8898809523809502"
"28032","0.9107142857142835"
"28080","0.9077380952380931"
"28128","0.8779761904761884"
"28176","0.8422619047619024"
"28224","0.8154761904761884"
"28272","0.7976190476190457"
"28320","0.7708333333333315"
"28368","0.7529761904761886"
"28416","0.767857142857141"
"28464","0.773809523809522"
"28512","0.7648809523809506"
"28560","0.7708333333333319"
"28608","0.7946428571428553"
"28656","0.8273809523809506"
"28704","0.8452380952380933"
"28752","0.818452380952379"
"28800","0.7946428571428555"
"28848","0.7946428571428555"
"28896","0.8005952380952365"
"28944","0.7857142857142841"
"28992","0.7589285714285698"
"29040","0.7380952380952365"
"29088","0.7499999999999984"
"29136","0.7529761904761887"
"29184","0.7648809523809507"
"29232","0.7708333333333315"
"29280","0.8005952380952361"
"29328","0.8273809523809503"
"29376","0.8392857142857122"
"29424","0.8452380952380931"
"29472","0.8720238095238072"
"29520","0.8690476190476167"
"29568","0.851190476190474"
"29616","0.8095238095238074"
"29664","0.7827380952380933"
"29712","0.755952380952379"
"29760","0.7440476190476171"
"29808","0.7291666666666649"
"29856","0.7380952380952364"
"29904","0.7172619047619032"
"29952","0.729166666666665"
"30000","0.7113095238095223"
"30048","0.7291666666666651"
"30096","0.7113095238095224"
"30144","0.6815476190476177"
"30192","0.6547619047619035"
"30240","0.6696428571428558"
"30288","0.6874999999999986"
"30336","0.7113095238095222"
"30384","0.7142857142857127"
"30432","0.7440476190476173"
"30480","0.7529761904761888"
"30528","0.749999999999998"
"30576","0.7499999999999982"
"30624","0.7380952380952363"
"30672","0.7142857142857125"
"30720","0.7053571428571411"
"30768","0.6755952380952365"
"30816","0.6874999999999982"
"30864","0.6994047619047603"
"30912","0.6874999999999983"
"30960","0.6607142857142843"
"31008","0.6577380952380937"
"31056","0.6517857142857127"
"31104","0.6845238095238082"
"31152","0.7053571428571412"
"31200","0.7232142857142841"
"31248","0.7440476190476172"
"31296","0.7261904761904744"
"31344","0.729166666666665"
"31392","0.7380952380952363"
"31440","0.7410714285714267"
"31488","0.717261904761903"
"31536","0.678571428571427"
"31584","0.6369047619047606"
"31632","0.6666666666666651"
"31680","0.6666666666666652"
"31728","0.6726190476190462"
"31776","0.6696428571428558"
"31824","0.6934523809523795"
"31872","0.6874999999999986"
"31920","0.6666666666666653"
"31968","0.6755952380952365"
"32016","0.6964285714285698"
"32064","0.678571428571427"
"32112","0.6755952380952365"
"32160","0.672619047619046"
"32208","0.684523809523808"
"32256","0.6815476190476176"
"32304","0.684523809523808"
"32352","0.6636904761904747"
"32400","0.6577380952380939"
"32448","0.6488095238095224"
"32496","0.6517857142857127"
"32544","0.6815476190476175"
"32592","0.7351190476190459"
"32640","0.729166666666665"
"32688","0.7142857142857129"
"32736","0.7499999999999983"
"32784","0.7708333333333315"
"32832","0.7916666666666647"
"32880","0.8214285714285695"
"32928","0.8779761904761882"
"32976","0.9166666666666643"
"33024","0.9761904761904737"
"33072","0.9672619047619022"
"33120","0.9613095238095212"
"33168","0.9315476190476166"
"33216","0.9047619047619024"
"33264","0.907738095238093"
"33312","0.8690476190476168"
"33360","0.830357142857141"
"33408","0.8244047619047599"
"33456","0.8392857142857123"
"33504","0.8690476190476168"
"33552","0.8988095238095217"
"33600","0.8541666666666646"
"33648","0.8898809523809502"
"33696","0.9285714285714262"
"33744","0.9464285714285694"
"33792","0.9315476190476167"
"33840","0.919642857142855"
"33888","0.8928571428571407"
"33936","0.8928571428571408"
"33984","0.8630952380952359"
"34032","0.836309523809522"
"34080","0.8005952380952361"
"34128","0.7916666666666647"
"34176","0.7499999999999981"
"34224","0.7202380952380933"
"34272","0.7053571428571412"
"34320","0.7142857142857124"
"34368","0.7172619047619029"
"34416","0.7291666666666649"
"34464","0.711309523809522"
"34512","0.7351190476190458"
"34560","0.7589285714285694"
"34608","0.76190476190476"
"34656","0.7351190476190457"
"34704","0.7202380952380933"
"34752","0.6934523809523792"
"34800","0.6964285714285697"
"34848","0.6964285714285696"
"34896","0.7202380952380933"
"34944","0.7291666666666646"
"34992","0.7738095238095217"
"35040","0.7857142857142836"
"35088","0.8065476190476167"
"35136","0.8333333333333309"
"35184","0.8422619047619024"
"35232","0.8333333333333313"
"35280","0.8511904761904738"
"35328","0.8482142857142833"
"35376","0.8630952380952357"
"35424","0.8630952380952357"
"35472","0.8630952380952357"
"35520","0.8541666666666643"
"35568","0.845238095238093"
"35616","0.8303571428571406"
"35664","0.8244047619047595"
"35712","0.8303571428571406"
"35760","0.8482142857142834"
"35808","0.8333333333333309"
"35856","0.8541666666666643"
"35904","0.8630952380952357"
"35952","0.8809523809523785"
"36000","0.8869047619047593"
"36048","0.8749999999999977"
"36096","0.8898809523809499"
"36144","0.9136904761904736"
"36192","0.9047619047619021"
"36240","0.9077380952380926"
"36288","0.9077380952380927"
"36336","0.8928571428571402"
"36384","0.8363095238095215"
"36432","0.8005952380952358"
"36480","0.7916666666666645"
"36528","0.7648809523809502"
"36576","0.7619047619047598"
"36624","0.7440476190476168"
"36672","0.7440476190476171"
"36720","0.7916666666666645"
"36768","0.8154761904761881"
"36816","0.8184523809523787"
"36864","0.8482142857142834"
"36912","0.8541666666666644"
"36960","0.8660714285714262"
"37008","0.8363095238095215"
"37056","0.8422619047619025"
"37104","0.8184523809523787"
"37152","0.7797619047619027"
"37200","0.7916666666666645"
"37248","0.8005952380952359"
"37296","0.8065476190476168"
"37344","0.8273809523809501"
"37392","0.8214285714285692"
"37440","0.8571428571428548"
"37488","0.8958333333333309"
"37536","0.88988095238095"
"37584","0.8869047619047595"
"37632","0.8749999999999976"
"37680","0.8928571428571404"
"37728","0.8928571428571402"
"37776","0.8928571428571404"
"37824","0.8630952380952357"
"37872","0.8214285714285691"
"37920","0.800595238095236"
"37968","0.8154761904761882"
"38016","0.8214285714285691"
"38064","0.8095238095238074"
"38112","0.7767857142857122"
"38160","0.7857142857142835"
"38208","0.8154761904761882"
"38256","0.8184523809523787"
"38304","0.8273809523809501"
"38352","0.8005952380952359"
"38400","0.7619047619047599"
"38448","0.7410714285714265"
"38496","0.7202380952380932"
"38544","0.6755952380952364"
"38592","0.6666666666666649"
"38640","0.6636904761904745"
"38688","0.6726190476190459"
"38736","0.7053571428571411"
"38784","0.7499999999999981"
"38832","0.7619047619047601"
"38880","0.7559523809523792"
"38928","0.7470238095238076"
"38976","0.7410714285714266"
"39024","0.7053571428571411"
"39072","0.7380952380952365"
"39120","0.729166666666665"
"39168","0.7589285714285695"
"39216","0.8035714285714264"
"39264","0.8154761904761884"
"39312","0.8244047619047598"
"39360","0.8601190476190452"
"39408","0.8363095238095216"
"39456","0.8214285714285693"
"39504","0.8273809523809502"
"39552","0.8511904761904739"
"39600","0.8601190476190452"
"39648","0.8541666666666643"
"39696","0.8660714285714262"
"39744","0.877976190476188"
"39792","0.8779761904761881"
"39840","0.8720238095238071"
"39888","0.8630952380952357"
"39936","0.8511904761904738"
"39984","0.845238095238093"
"40032","0.8154761904761882"
"40080","0.7738095238095217"
"40128","0.7767857142857122"
"40176","0.7499999999999979"
"40224","0.7440476190476171"
"40272","0.7440476190476171"
"40320","0.749999999999998"
"40368","0.7767857142857122"
"40416","0.8214285714285691"
"40464","0.8363095238095215"
"40512","0.866071428571426"
"40560","0.8660714285714263"
"40608","0.8988095238095213"
"40656","0.9196428571428544"
"40704","0.9166666666666642"
"40752","0.9196428571428545"
"40800","0.9136904761904735"
"40848","0.9136904761904737"
"40896","0.8988095238095213"
"40944","0.8958333333333307"
"40992","0.8928571428571402"
"41040","0.8898809523809498"
"41088","0.8809523809523785"
"41136","0.8869047619047594"
"41184","0.866071428571426"
"41232","0.883928571428569"
"41280","0.8541666666666643"
"41328","0.8363095238095214"
"41376","0.8095238095238072"
"41424","0.8095238095238072"
"41472","0.8154761904761882"
"41520","0.8214285714285691"
"41568","0.8154761904761881"
"41616","0.8363095238095215"
"41664","0.8482142857142833"
"41712","0.8809523809523784"
"41760","0.8839285714285688"
"41808","0.8749999999999976"
"41856","0.877976190476188"
"41904","0.8839285714285691"
"41952","0.8601190476190453"
"42000","0.8511904761904737"
"42048","0.8660714285714262"
"42096","0.8869047619047594"
"42144","0.9017857142857117"
"42192","0.9166666666666641"
"42240","0.9315476190476164"
"42288","0.9642857142857115"
"42336","0.9851190476190449"
"42384","0.9880952380952353"
"42432","0.9523809523809498"
"42480","0.946428571428569"
"42528","0.9136904761904737"
"42576","0.8928571428571402"
"42624","0.8690476190476165"
"42672","0.851190476190474"
"42720","0.8244047619047598"
"42768","0.8303571428571405"
"42816","0.800595238095236"
"42864","0.8303571428571405"
"42912","0.8214285714285692"
"42960","0.82738095238095"
"43008","0.800595238095236"
"43056","0.794642857142855"
"43104","0.7976190476190453"
"43152","0.8095238095238072"
"43200","0.7946428571428549"
"43248","0.8035714285714263"
"43296","0.8035714285714264"
"43344","0.8214285714285691"
"43392","0.8452380952380928"
"43440","0.8749999999999976"
"43488","0.8898809523809498"
"43536","0.9077380952380928"
"43584","0.9136904761904737"
"43632","0.9285714285714259"
"43680","0.8839285714285691"
"43728","0.8630952380952357"
"43776","0.8363095238095216"
"43824","0.806547619047617"
"43872","0.8065476190476167"
"43920","0.794642857142855"
"43968","0.7648809523809503"
"44016","0.7559523809523788"
"44064","0.7380952380952363"
"44112","0.7232142857142838"
"44160","0.7499999999999979"
"44208","0.7142857142857124"
"44256","0.7083333333333315"
"44304","0.711309523809522"
"44352","0.7410714285714268"
"44400","0.7767857142857123"
"44448","0.8124999999999979"
"44496","0.8035714285714265"
"44544","0.8154761904761884"
"44592","0.7916666666666646"
"44640","0.7857142857142837"
"44688","0.7767857142857122"
"44736","0.7083333333333316"
"44784","0.6666666666666651"
"44832","0.6130952380952367"
"44880","0.5922619047619034"
"44928","0.6160714285714272"
"44976","0.6488095238095223"
