"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"vicdemand_class","vicdemand='(-inf-0.335448]'","0.20004414036636503","0.0704921586549596","0.0352460793274798","1.591891437214844E-17","0.03524607932747981","class=DOWN","0.03524607932747978","class=UP"
"vicdemand_class","vicdemand='(0.335448-0.422877]'","0.11123372323990291","0.048840688270569976","0.024420344135284988","0.0","0.024420344135284988","class=UP","0.024420344135284988","class=UP"
"vicdemand_class","vicdemand='(0.422877-0.423006]'","0.38455087177223574","0.5","0.25","0.03250344641592086","0.28168044077134985","class=DOWN","0.21831955922865015","class=UP"
"vicdemand_class","vicdemand='(0.423006-0.540782]'","0.15190907084528799","0.0796205189146366","0.0398102594573183","1.591891437214844E-17","0.03981025945731831","class=UP","0.03981025945731828","class=DOWN"
"vicdemand_class","vicdemand='(0.540782-inf)'","0.15226219377620834","0.0011881797952336404","5.940898976168202E-4","1.4238309865648918E-17","5.940898976168341E-4","class=UP","5.940898976168063E-4","class=DOWN"
"vicprice_class","vicprice='(-inf-0.002058]'","0.2001765614654602","0.08220730797912003","0.04110365398956003","1.591891437214844E-17","0.04110365398956002","class=UP","0.04110365398956001","class=DOWN"
"vicprice_class","vicprice='(0.003466-0.003468]'","0.38459501213860076","0.4366965105601469","0.21834825528007337","8.542985919389351E-17","0.21834825528007346","class=UP","0.21834825528007346","class=UP"
"vicprice_class","vicprice='(0.002058-0.003067]'","0.19982343853453985","0.11889913905510666","0.059449569527553335","1.591891437214844E-17","0.05944956952755334","class=UP","0.059449569527553314","class=DOWN"
"vicprice_class","vicprice='(0.003468-inf)'","0.1783050099315824","0.0944808050775101","0.047240402538755055","1.006800545863567E-17","0.047240402538755055","class=UP","0.04724040253875504","class=DOWN"
"vicprice_class","vicprice='(0.003067-0.003466]'","0.037099977929816806","0.03022749656505721","0.015113748282528608","1.4238309865648918E-17","0.015113748282528622","class=UP","0.015113748282528594","class=DOWN"
"date_class","date='(-inf-0.026747]'","0.20019863164864266","0.5","0.25","0.03854063757832834","0.28756476683937826","class=DOWN","0.21243523316062177","class=UP"
"date_class","date='(0.026747-0.442967]'","0.20022070183182522","0.5","0.25","0.025785170224362337","0.2751322751322751","class=DOWN","0.22486772486772486","class=UP"
"date_class","date='(0.442967-0.471594]'","0.20022070183182522","0.007652108995893969","0.0038260544979469846","0.0","0.0038260544979469846","class=UP","0.0038260544979469846","class=UP"
"date_class","date='(0.471594-0.889275]'","0.20022070183182522","0.5","0.25","0.050722144059765405","0.2994378306878307","class=DOWN","0.2005621693121693","class=UP"
"date_class","date='(0.889275-inf)'","0.1991392628558817","0.5","0.25","0.028114058245933098","0.27740219439210906","class=DOWN","0.22259780560789094","class=UP"
